State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Texas","2023-04-08","All Results","1.662204733798604","2.0331864437715392","1.580075418368331","Minimal",
"Texas","2024-12-14","6 Months","11.743633068313011","5.4126318448278585","10.778935757337308","Moderate",
"Texas","2024-02-03","1 Year","7.7724768127391295","6.868853057067891","5.566944152973342","Low",
"Texas","2024-06-22","1 Year","1.1248287560995054","1.2143114686462066","1.2676361652140127","Minimal",
"Texas","2022-06-11","All Results","7.564280128406088","1.5434394194870125","6.59923730769863","Low","Limited Coverage"
"Texas","2023-02-11","All Results","2.6375603588814016","4.4650090635188295","3.5791454958653115","Minimal",
"Texas","2024-08-17","1 Year","1.575694260094005","1.2125270826227872","1.408646294522444","Minimal",
"Texas","2024-12-07","1 Year","8.932411500347234","4.090956539461703","7.731188380285492","Moderate",
"Texas","2024-04-06","1 Year","1.313612527855009","2.135933317118989","1.6108305448563112","Minimal",
"Texas","2023-03-11","All Results","1.5691693158542241","3.034928147998715","1.7582055053866732","Minimal",
"Texas","2023-12-23","All Results","14.132643568371677","11.173172302378303","11.438408905173262","High",
"Texas","2024-02-17","All Results","4.759418419912412","5.703167230339917","3.77830978429512","Low",
"Texas","2024-09-28","All Results","1.5800390312787875","1.2074778058326354","1.523947352235846","Minimal",
"Texas","2023-06-03","All Results","1.4312291913372386","1.2857997502584706","1.3609173786464968","Minimal",
"Texas","2023-12-16","All Results","15.810415255040692","11.753298534020022","12.949652484276884","High",
"Texas","2024-08-24","6 Months","1.3914362590827225","1.2673298696842639","1.3728807368326412","Minimal",
"Texas","2024-12-28","45 Days","14.859609570185475","6.471747131416667","12.883752053911081","High",
"Texas","2024-11-02","All Results","3.8416323590558012","1.2608820938434817","1.9078565158596776","Minimal",
"Texas","2023-10-28","All Results","7.881378266726774","2.498974325870483","4.383761416385543","Low",
"Texas","2023-10-07","All Results","4.743674231772267","1.8071145795982382","2.68413760330283","Low",
"Texas","2024-11-16","All Results","7.257665460742772","1.9018599717541953","2.608619495131993","Low",
"Texas","2023-03-25","All Results","1.4233509260697748","2.163052158493266","1.768957560509099","Minimal",
"Texas","2022-10-08","All Results","1.1035263998561904","3.7542176650378307","6.799762027555372","Minimal",
"Texas","2024-12-21","1 Year","11.051496566344492","6.456566512174676","10.209315976736104","Moderate",
"Texas","2023-04-29","All Results","1.0841695076009679","1.3478873677316359","1.2144235989034335","Minimal",
"Texas","2023-11-04","All Results","11.9772273599789","3.587764253859945","6.229944156790356","Moderate",
"Texas","2024-03-30","All Results","1.4865219034122579","2.3242541613746592","1.617463094137582","Minimal",
"Texas","2022-12-03","All Results","5.080248264281606","13.388092935952182","7.985403707751035","Low",
"Texas","2024-06-01","1 Year","1.2315606049524173","1.2894717665960558","1.2670247483593284","Minimal",
"Texas","2024-03-16","1 Year","2.3640965858241776","3.146954807263977","2.067293736705804","Minimal",
"Texas","2023-07-15","All Results","1.3052203239525426","1.4587763746004656","1.4355661577104595","Minimal",
"Texas","2024-11-23","6 Months","6.161932986441122","2.3428102320469266","3.3039212217942455","Low",
"Texas","2023-10-21","All Results","5.9314561343005","1.9608616073588698","3.3560679239830913","Low",
"Texas","2022-09-03","All Results","1.621096446914676","1.972766042521786","5.6545008735600675","Minimal","Limited Coverage"
"Texas","2024-09-07","All Results","1.7097096686839657","1.200549473508577","1.4182564326791773","Minimal",
"Texas","2022-06-04","All Results","8.121168390145161","1.408348613319625","5.224600233018881","Moderate","Limited Coverage"
"Texas","2023-01-28","All Results","4.76527042131562","5.3885419971416955","3.5420020396976355","Low",
"Texas","2024-10-12","All Results","1.9656804767638612","1.1542211171229773","1.4878255286219986","Minimal",
"Texas","2022-12-17","All Results","11.770725974480596","11.637285189056854","8.244896221942188","Moderate",
"Texas","2024-06-01","All Results","1.2315606049524173","1.2894717665960558","1.2670247483593284","Minimal",
"Texas","2024-09-14","1 Year","1.5916227931794555","1.1752096114241828","1.3654496159930707","Minimal",
"Texas","2022-06-18","All Results","2.4914077195977367","1.2149154626775658","3.33961426426451","Minimal","Limited Coverage"
"Texas","2023-01-14","All Results","7.600450789584848","7.826710773989339","5.120656555291708","Low",
"Texas","2025-01-11","6 Months","14.84548256381931","9.907209406863393","15.166236818632859","High",
"Texas","2024-12-21","All Results","11.051496566344492","6.456566512174676","10.209315976736104","Moderate",
"Texas","2025-01-25","6 Months","10.01810368085335","8.405897624569947","9.322907346911457","Moderate",
"Texas","2022-09-24","All Results","1.304575958182156","3.537481678173073","5.769214391947583","Minimal",
"Texas","2023-05-27","All Results","1.585146317084126","1.379052949432491","1.6112053296401403","Minimal",
"Texas","2024-04-20","1 Year","1.259960878318767","1.5652121545677726","1.4119892847636504","Minimal",
"Texas","2023-09-30","All Results","3.856375786223361","2.0184613831575335","2.7091147093630514","Minimal",
"Texas","2024-08-10","6 Months","1.4614278813085448","1.242919949297956","1.3292555378018416","Minimal",
"Texas","2024-09-28","1 Year","1.5800390312787875","1.2074778058326354","1.523947352235846","Minimal",
"Texas","2024-10-05","6 Months","1.8241276775227093","1.2359243011851502","1.6664873555357909","Minimal",
"Texas","2024-08-31","1 Year","1.8514381164858702","1.223386760856302","1.319856418136507","Minimal",
"Texas","2024-09-21","All Results","1.7100000058713385","1.1277795181213868","1.375059068303195","Minimal",
"Texas","2022-04-30","All Results","2.244017316110992","1.3379501606845956","1.248256862066513","Minimal","Limited Coverage"
"Texas","2024-11-02","1 Year","3.8416323590558012","1.2608820938434817","1.9078565158596776","Minimal",
"Texas","2025-01-04","6 Months","15.107488304428216","10.114488564688504","15.476046795325924","High",
"Texas","2023-03-04","All Results","2.145933584617138","3.2185159659479385","2.0736482792053472","Minimal",
"Texas","2022-03-12","All Results","4.975667051211706","2.675693408084616","1.4165577100063698","Low","Limited Coverage"
"Texas","2022-07-09","All Results","4.166240840949719","1.6181547755327752","4.889699145321882","Low","Limited Coverage"
"Texas","2023-12-09","All Results","16.827609106449113","11.113319727711545","12.534810276011287","High",
"Texas","2024-05-04","All Results","1.4987794702027888","1.4616134182268445","1.3005261981458023","Minimal",
"Texas","2022-05-21","All Results","1.7043242406871058","1.6151331114041896","1.7238064838436258","Minimal","Limited Coverage"
"Texas","2023-11-25","All Results","19.21363300216635","8.356403297506384","11.203370559578989","High",
"Texas","2024-07-13","All Results","1.2755306015809558","1.250745200098183","1.2792141782811508","Minimal",
"Texas","2024-07-06","1 Year","1.1661375151504974","1.207804023666502","1.2611836663463192","Minimal",
"Texas","2023-09-23","All Results","2.9763199835940015","1.6379685705049671","1.8940515906528685","Minimal",
"Texas","2024-07-13","1 Year","1.2755306015809558","1.250745200098183","1.2792141782811508","Minimal",
"Texas","2022-11-12","All Results","8.203621019335882","10.830822477006919","8.981469730349584","Moderate",
"Texas","2024-02-17","1 Year","4.759418419912412","5.703167230339917","3.77830978429512","Low",
"Texas","2024-10-19","All Results","3.4700351413622768","1.2548092298909328","1.8378506001214572","Minimal",
"Texas","2024-09-14","All Results","1.5916227931794555","1.1752096114241828","1.3654496159930707","Minimal",
"Texas","2022-05-28","All Results","3.396942539879081","1.6338412901054309","2.4039969294663845","Minimal","Limited Coverage"
"Texas","2024-05-18","All Results","1.2909292431886978","1.3958032796591708","1.3269517310507282","Minimal",
"Texas","2024-09-14","6 Months","1.5916227931794555","1.1752096114241828","1.3654496159930707","Minimal",
"Texas","2024-10-12","6 Months","1.9656804767638612","1.1542211171229773","1.4878255286219986","Minimal",
"Texas","2025-01-25","1 Year","10.01810368085335","8.405897624569947","9.322907346911457","Moderate",
"Texas","2024-09-21","1 Year","1.7100000058713385","1.1277795181213868","1.375059068303195","Minimal",
"Texas","2024-08-10","All Results","1.4614278813085448","1.242919949297956","1.3292555378018416","Minimal",
"Texas","2022-03-19","All Results","1.37996145431651","1.5474885923274453","1.130758149904982","Minimal","Limited Coverage"
"Texas","2024-11-16","1 Year","7.257665460742772","1.9018599717541953","2.608619495131993","Low",
"Texas","2023-07-08","All Results","1.3173546860977228","1.3398682487327878","1.3169448468611247","Minimal",
"Texas","2024-04-13","All Results","1.3905579452862353","1.8944334461402075","1.6681087345177756","Minimal",
"Texas","2024-11-30","1 Year","7.646607524435478","2.478119700017096","4.993747678462119","Low",
"Texas","2024-04-27","All Results","1.3762286618187756","1.4494715612057396","1.3386489766286802","Minimal",
"Texas","2023-05-13","All Results","1.7747635951873129","1.4760473812022687","1.5018192034246285","Minimal",
"Texas","2024-08-24","1 Year","1.3914362590827225","1.2673298696842639","1.3728807368326412","Minimal",
"Texas","2022-04-02","All Results","1.7243848418901746","1.6885380112940913","1.6414683260623795","Minimal","Limited Coverage"
"Texas","2022-09-10","All Results","2.2457472751711762","1.7643639384689946","4.832771288273911","Minimal",
"Texas","2024-06-15","All Results","1.2227171296763264","1.23456863855318","1.2811972896557755","Minimal",
"Texas","2024-07-20","All Results","1.158478493414161","1.246469827075243","1.2662659588902918","Minimal",
"Texas","2024-08-31","6 Months","1.8514381164858702","1.223386760856302","1.319856418136507","Minimal",
"Texas","2024-08-03","1 Year","1.5268805030197479","1.2117774856178687","1.3041568959107757","Minimal",
"Texas","2024-12-21","45 Days","11.051496566344492","6.456566512174676","10.209315976736104","Moderate",
"Texas","2024-01-13","All Results","13.273717833193466","11.50486881812913","8.205543935151315","High",
"Texas","2023-09-16","All Results","1.507662195178265","1.5393654452144425","1.6676480222984016","Minimal",
"Texas","2023-11-11","All Results","13.900405082731552","5.228844851580356","9.989673371717005","High",
"Texas","2024-02-24","1 Year","4.605726571879411","5.004470772824632","3.2416079142187444","Low",
"Texas","2025-01-18","All Results","16.22474333423281","8.984588455957956","12.134344479707307","High",
"Texas","2024-09-07","6 Months","1.7097096686839657","1.200549473508577","1.4182564326791773","Minimal",
"Texas","2024-03-02","All Results","4.004289407721177","4.384293955863033","2.778414191147384","Low",
"Texas","2024-07-27","1 Year","1.5476042176110352","1.2356186457814795","1.42032401037902","Minimal",
"Texas","2022-10-29","All Results","6.177509514217864","8.16865725736274","9.546389993879268","Low",
"Texas","2024-03-09","1 Year","1.9595317618627017","3.7738027810447625","2.1599242010744137","Minimal",
"Texas","2024-10-26","6 Months","1.7856283707528786","1.1430410765010333","1.4709635009725388","Minimal",
"Texas","2023-09-09","All Results","1.8429602558358702","1.5324862841893818","1.8213321476759203","Minimal",
"Texas","2024-04-27","1 Year","1.3762286618187756","1.4494715612057396","1.3386489766286802","Minimal",
"Texas","2025-01-18","1 Year","16.22474333423281","8.984588455957956","12.134344479707307","High",
"Texas","2025-01-04","1 Year","15.107488304428216","10.114488564688504","15.476046795325924","High",
"Texas","2024-11-23","All Results","6.161932986441122","2.3428102320469266","3.3039212217942455","Low",
"Texas","2024-07-20","1 Year","1.158478493414161","1.246469827075243","1.2662659588902918","Minimal",
"Texas","2023-08-19","All Results","1.511802333369211","1.4869955190100288","1.6239005733180925","Minimal",
"Texas","2024-10-05","1 Year","1.8241276775227093","1.2359243011851502","1.6664873555357909","Minimal",
"Texas","2022-08-20","All Results","1.851470699992868","1.913578539920122","3.936656629274413","Minimal","Limited Coverage"
"Texas","2022-08-13","All Results","1.3596638387334044","1.4742086085209223","1.9326653375332123","Minimal","Limited Coverage"
"Texas","2024-01-20","All Results","9.242237560427592","8.578529805840017","6.264428251342627","Moderate",
"Texas","2022-04-09","All Results","1.4018629652749743","2.1742838341071806","1.5925606306818119","Minimal","Limited Coverage"
"Texas","2024-04-13","1 Year","1.3905579452862353","1.8944334461402075","1.6681087345177756","Minimal",
"Texas","2025-01-18","6 Months","16.22474333423281","8.984588455957956","12.134344479707307","High",
"Texas","2023-02-25","All Results","2.357664038107042","3.6618074081969043","2.741895339472736","Minimal",
"Texas","2025-01-11","All Results","14.84548256381931","9.907209406863393","15.166236818632859","High",
"Texas","2022-10-22","All Results","5.534188753947476","6.614310015588087","7.799009002482268","Low",
"Texas","2022-12-31","All Results","14.005120940795308","9.648613240392084","8.791037342431439","High",
"Texas","2024-10-05","All Results","1.8241276775227093","1.2359243011851502","1.6664873555357909","Minimal",
"Texas","2022-11-05","All Results","8.15621421444199","8.949546997572329","9.988080199853014","Moderate",
"Texas","2024-06-15","1 Year","1.2227171296763264","1.23456863855318","1.2811972896557755","Minimal",
"Texas","2024-07-27","All Results","1.5476042176110352","1.2356186457814795","1.42032401037902","Minimal",
