"Dataset","Disease","Region","Region Type","Season","Week Observed","Characteristic","Level","WVAL Category","National WVAL","State WVAL","Regional WVAL","Coverage"
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-09-21,"Not Stratified","N/A","High",5.65,7.23,6.29,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-09-28,"Not Stratified","N/A","High",4.22,6.31,4.55,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-10-05,"Not Stratified","N/A","Moderate",2.94,3.04,2.74,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-10-12,"Not Stratified","N/A","Low",2.46,2.85,2.27,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-10-19,"Not Stratified","N/A","Low",2.13,2.58,1.99,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-10-26,"Not Stratified","N/A","Low",2.14,2.7,2.26,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-11-02,"Not Stratified","N/A","Moderate",2.04,3.84,2.29,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-11-09,"Not Stratified","N/A","Moderate",1.82,3.56,2.16,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-11-16,"Not Stratified","N/A","Low",1.78,2.51,2.3,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-11-23,"Not Stratified","N/A","Low",1.96,2.74,2.4,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-11-30,"Not Stratified","N/A","Moderate",1.84,3.86,2.6,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-12-07,"Not Stratified","N/A","High",2.92,5.12,3.89,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-12-14,"Not Stratified","N/A","High",3.67,6.08,5.36,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-12-21,"Not Stratified","N/A","Very High",4.22,9.09,6.68,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2024-12-28,"Not Stratified","N/A","High",4.98,7.66,7.35,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2025-01-04,"Not Stratified","N/A","Very High",5.62,11.28,9.17,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2025-01-11,"Not Stratified","N/A","Very High",5.34,9.26,7.6,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2025-01-18,"Not Stratified","N/A","High",4.48,6.77,6.27,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2025-01-25,"Not Stratified","N/A","High",4.68,7.46,6.45,NA
"NWSS","SARS-CoV-2","Ohio","State","2024-25",2025-02-01,"Not Stratified","N/A","High",5.06,6.88,6.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-01-01,"Not Stratified","N/A","Very High",16.64,15.86,15.24,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-01-08,"Not Stratified","N/A","Very High",24.58,23.77,25.06,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-01-15,"Not Stratified","N/A","Very High",23.56,88.72,23.79,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-01-22,"Not Stratified","N/A","Very High",20.49,45.7,18.16,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-01-29,"Not Stratified","N/A","Very High",15.11,36.53,14.88,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-02-05,"Not Stratified","N/A","Moderate",9.81,4.1,8.53,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-02-12,"Not Stratified","N/A","Very High",6.28,8.63,5.93,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-02-19,"Not Stratified","N/A","Very High",4.14,8.94,4.28,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-02-26,"Not Stratified","N/A","Low",2.83,1.67,2.43,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-03-05,"Not Stratified","N/A","Low",1.92,2.77,1.63,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-03-12,"Not Stratified","N/A","Minimal",1.55,1.24,1.29,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-03-19,"Not Stratified","N/A","Moderate",1.27,4.34,1.1,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-03-26,"Not Stratified","N/A","Low",1.39,2.5,1.03,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-04-02,"Not Stratified","N/A","Minimal",1.31,1.43,1.16,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-04-09,"Not Stratified","N/A","Low",1.71,2.62,1.5,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-04-16,"Not Stratified","N/A","Moderate",2.21,4.22,1.94,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-04-23,"Not Stratified","N/A","Low",3.37,2.05,3.08,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-04-30,"Not Stratified","N/A","High",4.08,5.43,3.51,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-05-07,"Not Stratified","N/A","Moderate",5.23,3.15,4.09,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-05-14,"Not Stratified","N/A","High",6.26,4.63,5.23,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-05-21,"Not Stratified","N/A","Very High",7.15,11.52,6.76,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-05-28,"Not Stratified","N/A","High",7.98,5.78,7.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-06-04,"Not Stratified","N/A","Very High",7.82,13.56,7.64,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-06-11,"Not Stratified","N/A","High",7.25,6.04,6.49,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-06-18,"Not Stratified","N/A","High",7.23,5.75,5.94,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2021-22",2022-06-25,"Not Stratified","N/A","High",7.71,6.76,6.45,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-07-02,"Not Stratified","N/A","High",8.3,7.44,6.54,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-07-09,"Not Stratified","N/A","Very High",10.01,12.01,8.44,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-07-16,"Not Stratified","N/A","Very High",9.64,20.24,9.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-07-23,"Not Stratified","N/A","Very High",10.44,14.96,9.59,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-07-30,"Not Stratified","N/A","Very High",9.4,10.99,8.76,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-08-06,"Not Stratified","N/A","Very High",8.5,10.3,8.49,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-08-13,"Not Stratified","N/A","High",7.57,6.91,7.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-08-20,"Not Stratified","N/A","High",7.11,6.24,6.46,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-08-27,"Not Stratified","N/A","Very High",6.88,8.09,6.58,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-09-03,"Not Stratified","N/A","Very High",6.08,10.81,6.43,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-09-10,"Not Stratified","N/A","Very High",5.84,9,5.99,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-09-17,"Not Stratified","N/A","High",5.38,5.33,4.89,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-09-24,"Not Stratified","N/A","High",5.01,7.59,4.79,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-10-01,"Not Stratified","N/A","Moderate",3.96,3.44,2.53,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-10-08,"Not Stratified","N/A","Moderate",3.72,3.4,2.17,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-10-15,"Not Stratified","N/A","Low",3.62,2.83,2.2,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-10-22,"Not Stratified","N/A","Moderate",3.62,4.2,2.31,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-10-29,"Not Stratified","N/A","Low",4.23,2.41,2.75,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-11-05,"Not Stratified","N/A","Low",4.24,2.71,2.6,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-11-12,"Not Stratified","N/A","Low",4.4,2.46,2.38,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-11-19,"Not Stratified","N/A","Low",4.96,2.4,2.73,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-11-26,"Not Stratified","N/A","Low",5.55,2.96,3.32,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-12-03,"Not Stratified","N/A","High",9.17,6.49,6.78,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-12-10,"Not Stratified","N/A","High",8.84,5.17,6.27,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-12-17,"Not Stratified","N/A","High",9.5,5.01,7.77,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-12-24,"Not Stratified","N/A","High",9.85,6.67,9.88,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2022-12-31,"Not Stratified","N/A","High",11.24,7.87,13,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-01-07,"Not Stratified","N/A","High",8.59,6.61,10.81,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-01-14,"Not Stratified","N/A","High",6.26,6.24,7.09,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-01-21,"Not Stratified","N/A","High",5.99,6.4,6.71,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-01-28,"Not Stratified","N/A","High",6.19,4.67,6.69,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-02-04,"Not Stratified","N/A","High",6.47,7.25,6.84,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-02-11,"Not Stratified","N/A","High",6.56,4.85,6.78,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-02-18,"Not Stratified","N/A","High",6.75,4.94,5.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-02-25,"Not Stratified","N/A","Moderate",6.24,4.42,4.12,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-03-04,"Not Stratified","N/A","Moderate",5.44,4.5,3.89,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-03-11,"Not Stratified","N/A","High",4.64,5.27,2.95,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-03-18,"Not Stratified","N/A","High",5.04,7.22,3.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-03-25,"Not Stratified","N/A","High",4.69,5.3,3.69,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-04-01,"Not Stratified","N/A","Moderate",3.71,3.45,3.06,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-04-08,"Not Stratified","N/A","Moderate",3.07,3.05,2.37,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-04-15,"Not Stratified","N/A","Minimal",3.01,0.89,2.28,"Limited Coverage"
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-04-22,"Not Stratified","N/A","Low",2.27,2.05,1.8,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-04-29,"Not Stratified","N/A","Minimal",2,0.96,1.7,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-05-06,"Not Stratified","N/A","Low",2.17,1.53,1.95,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-05-13,"Not Stratified","N/A","Minimal",2.02,1.48,1.78,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-05-20,"Not Stratified","N/A","Low",1.74,1.68,1.67,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-05-27,"Not Stratified","N/A","Minimal",1.57,0.8,1.47,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-06-03,"Not Stratified","N/A","Minimal",1.38,0.68,1.48,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-06-10,"Not Stratified","N/A","Minimal",1.21,0.91,1.35,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-06-17,"Not Stratified","N/A","Minimal",1.23,0.61,1.3,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2022-23",2023-06-24,"Not Stratified","N/A","Minimal",1.28,1.02,1.4,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-07-01,"Not Stratified","N/A","Minimal",1.45,0.94,1.74,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-07-08,"Not Stratified","N/A","Minimal",1.77,1.16,2.04,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-07-15,"Not Stratified","N/A","Minimal",1.98,1.02,2.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-07-22,"Not Stratified","N/A","Minimal",2.28,0.99,2.48,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-07-29,"Not Stratified","N/A","Minimal",2.85,1.4,3.21,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-08-05,"Not Stratified","N/A","Minimal",3.37,1.14,3.88,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-08-12,"Not Stratified","N/A","Minimal",4.36,1.07,4.77,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-08-19,"Not Stratified","N/A","Low",4.58,1.71,5.39,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-08-26,"Not Stratified","N/A","Low",5.16,2.29,6.2,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-09-02,"Not Stratified","N/A","Moderate",5.96,4.14,6.29,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-09-09,"Not Stratified","N/A","Moderate",6.62,3.19,6.52,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-09-16,"Not Stratified","N/A","Low",5.89,2.69,4.77,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-09-23,"Not Stratified","N/A","Low",5.65,2.25,4.52,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-09-30,"Not Stratified","N/A","Low",5.42,2.38,3.93,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-10-07,"Not Stratified","N/A","Low",4.71,2.17,3.47,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-10-14,"Not Stratified","N/A","Minimal",4.03,1.44,3.48,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-10-21,"Not Stratified","N/A","Moderate",4.3,3.77,3.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-10-28,"Not Stratified","N/A","Moderate",4.38,3.05,3.31,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-11-04,"Not Stratified","N/A","High",4.81,4.97,3.41,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-11-11,"Not Stratified","N/A","High",5.28,5.47,3.73,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-11-18,"Not Stratified","N/A","Very High",5.86,9.03,3.89,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-11-25,"Not Stratified","N/A","No Data",6.49,NA,4.22,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-12-02,"Not Stratified","N/A","High",8.09,6.54,5.83,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-12-09,"Not Stratified","N/A","Very High",9.01,10.15,6.17,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-12-16,"Not Stratified","N/A","Very High",10.37,9.74,7.65,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-12-23,"Not Stratified","N/A","Very High",12.55,14.41,9.78,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2023-12-30,"Not Stratified","N/A","Very High",14.38,12.81,12.37,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-01-06,"Not Stratified","N/A","Very High",13.77,14.58,12.42,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-01-13,"Not Stratified","N/A","Very High",10.84,10.86,10.28,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-01-20,"Not Stratified","N/A","High",8.95,6.55,9.89,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-01-27,"Not Stratified","N/A","High",8.76,6.21,10.82,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-02-03,"Not Stratified","N/A","High",7.25,7.53,9.17,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-02-10,"Not Stratified","N/A","Very High",7.4,8.02,9.17,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-02-17,"Not Stratified","N/A","High",7.21,6.43,8.93,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-02-24,"Not Stratified","N/A","Very High",6.58,8.12,8.59,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-03-02,"Not Stratified","N/A","Moderate",5.26,3.92,6.94,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-03-09,"Not Stratified","N/A","High",4.25,5.92,5.18,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-03-16,"Not Stratified","N/A","Moderate",3.16,4.46,4.03,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-03-23,"Not Stratified","N/A","Moderate",2.69,3.84,3.29,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-03-30,"Not Stratified","N/A","Low",2.53,2.97,2.81,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-04-06,"Not Stratified","N/A","Low",2.24,1.9,2.67,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-04-13,"Not Stratified","N/A","Low",1.93,2.48,2.15,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-04-20,"Not Stratified","N/A","Minimal",1.64,1.19,1.66,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-04-27,"Not Stratified","N/A","Low",1.47,2.88,1.47,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-05-04,"Not Stratified","N/A","Low",1.47,1.67,1.4,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-05-11,"Not Stratified","N/A","Low",1.51,1.61,1.41,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-05-18,"Not Stratified","N/A","Minimal",1.67,1.16,1.53,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-05-25,"Not Stratified","N/A","Low",1.83,1.82,1.72,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-06-01,"Not Stratified","N/A","Minimal",2.06,1.05,1.91,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-06-08,"Not Stratified","N/A","Low",2.36,2.13,2.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-06-15,"Not Stratified","N/A","Low",2.55,2.9,2.48,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-06-22,"Not Stratified","N/A","Moderate",3.16,3.37,3.38,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2023-24",2024-06-29,"Not Stratified","N/A","Moderate",4.06,3.55,4.07,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-07-06,"Not Stratified","N/A","Low",4.67,2.7,4.84,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-07-13,"Not Stratified","N/A","Low",5.92,2.25,5.91,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-07-20,"Not Stratified","N/A","High",6.79,5.08,7.52,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-07-27,"Not Stratified","N/A","Moderate",7.3,4.44,8.65,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-08-03,"Not Stratified","N/A","Very High",8.98,10.69,10.58,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-08-10,"Not Stratified","N/A","Moderate",8.75,3.94,10.82,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-08-17,"Not Stratified","N/A","Very High",8.83,8.67,9.88,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-08-24,"Not Stratified","N/A","Very High",9.04,15.99,10.41,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-08-31,"Not Stratified","N/A","Very High",8.82,25.2,9.13,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-09-07,"Not Stratified","N/A","Very High",8.22,19.64,8.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-09-14,"Not Stratified","N/A","Very High",7.31,19.21,7.03,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-09-21,"Not Stratified","N/A","High",5.65,7.98,5.52,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-09-28,"Not Stratified","N/A","High",4.22,6.14,3.97,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-10-05,"Not Stratified","N/A","High",2.94,4.62,3.15,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-10-12,"Not Stratified","N/A","Moderate",2.46,3.44,2.17,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-10-19,"Not Stratified","N/A","Moderate",2.13,3.32,2.23,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-10-26,"Not Stratified","N/A","Low",2.14,2.68,2.11,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-11-02,"Not Stratified","N/A","Low",2.04,2.37,1.8,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-11-09,"Not Stratified","N/A","Minimal",1.82,1.35,1.49,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-11-16,"Not Stratified","N/A","Minimal",1.78,1.1,1.31,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-11-23,"Not Stratified","N/A","Moderate",1.96,3.62,1.7,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-11-30,"Not Stratified","N/A","Moderate",1.84,3.38,1.52,"Limited Coverage"
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-12-07,"Not Stratified","N/A","Low",2.92,2.49,2.34,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-12-14,"Not Stratified","N/A","Moderate",3.67,3.82,2.79,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-12-21,"Not Stratified","N/A","High",4.22,6.05,3.38,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2024-12-28,"Not Stratified","N/A","Moderate",4.98,3.54,3.8,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2025-01-04,"Not Stratified","N/A","Low",5.62,2.63,4.36,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2025-01-11,"Not Stratified","N/A","Very High",5.34,10.12,4.46,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2025-01-18,"Not Stratified","N/A","High",4.48,6.14,4.26,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2025-01-25,"Not Stratified","N/A","High",4.68,6.19,4.61,NA
"NWSS","SARS-CoV-2","Oklahoma","State","2024-25",2025-02-01,"Not Stratified","N/A","Low",5.06,2.3,4.81,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-01-01,"Not Stratified","N/A","Very High",16.64,17.8,16.21,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-01-08,"Not Stratified","N/A","Very High",24.58,25.84,33.98,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-01-15,"Not Stratified","N/A","Very High",23.56,24.78,29.9,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-01-22,"Not Stratified","N/A","Very High",20.49,35.43,31.83,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-01-29,"Not Stratified","N/A","Very High",15.11,22.54,20.95,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-02-05,"Not Stratified","N/A","Very High",9.81,20.61,12.56,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-02-12,"Not Stratified","N/A","Very High",6.28,13.26,6.76,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-02-19,"Not Stratified","N/A","High",4.14,7.76,3.68,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-02-26,"Not Stratified","N/A","High",2.83,5.9,2.42,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-03-05,"Not Stratified","N/A","High",1.92,4.85,1.48,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-03-12,"Not Stratified","N/A","Low",1.55,2.2,1.06,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-03-19,"Not Stratified","N/A","Low",1.27,2.45,0.92,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-03-26,"Not Stratified","N/A","Low",1.39,1.96,1,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-04-02,"Not Stratified","N/A","Low",1.31,1.85,1.14,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-04-09,"Not Stratified","N/A","Low",1.71,2.38,1.35,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-04-16,"Not Stratified","N/A","High",2.21,4.71,1.88,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-04-23,"Not Stratified","N/A","High",3.37,6.07,3.01,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-04-30,"Not Stratified","N/A","High",4.08,6.9,2.64,NA
"NWSS","SARS-CoV-2","Oregon","State","2021-22",2022-05-07,"Not Stratified","N/A","Very High",5.23,12.87,4.07,NA
