"","Dataset","State","Year","Quarter","Setting","Drug","Characteristic","Level","Rate","Count"
"22474","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Age","1-24 Years",73.0821204165852,1250
"22475","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Age","1-24 Years",70.2364912667515,1300
"22476","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Age","1-24 Years",66.3694920999262,1150
"22477","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Age","1-24 Years",58.0997369388736,1000
"22478","AHRQ","Minnesota",2016,NA,"IP","All Opioids","Age","25-44 Years",383.025339309333,5400
"22479","AHRQ","Minnesota",2017,NA,"IP","All Opioids","Age","25-44 Years",398.003665218209,5650
"22480","AHRQ","Minnesota",2018,NA,"IP","All Opioids","Age","25-44 Years",393.354503600841,5600
"22481","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Age","25-44 Years",370.956737628894,5450
"22482","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Age","25-44 Years",337.488120226724,4900
"22483","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Age","25-44 Years",341.933436234365,5050
"22484","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Age","25-44 Years",290.586326599779,4350
"22485","AHRQ","Minnesota",2016,NA,"IP","All Opioids","Age","45-64 Years",441.874127678938,6500
"22486","AHRQ","Minnesota",2017,NA,"IP","All Opioids","Age","45-64 Years",489.62681644722,7150
"22487","AHRQ","Minnesota",2018,NA,"IP","All Opioids","Age","45-64 Years",482.20256942574,7000
"22488","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Age","45-64 Years",425.752941160326,6200
"22489","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Age","45-64 Years",378.723828901375,5450
"22490","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Age","45-64 Years",366.393589163836,5250
"22491","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Age","45-64 Years",333.547830534098,4750
"22492","AHRQ","Minnesota",2016,NA,"IP","All Opioids","Age","65+ Years",600.22299909437,4900
"22493","AHRQ","Minnesota",2017,NA,"IP","All Opioids","Age","65+ Years",677.423992304408,5700
"22494","AHRQ","Minnesota",2018,NA,"IP","All Opioids","Age","65+ Years",648.694010289415,5650
"22495","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Age","65+ Years",583.333057708188,5300
"22496","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Age","65+ Years",475.79329257964,4400
"22497","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Age","65+ Years",450.068040799511,4350
"22498","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Age","65+ Years",410.192554274441,4100
"22499","AHRQ","Minnesota",2016,NA,"IP","All Opioids","Sex","Males",294.394169805155,8100
"22500","AHRQ","Minnesota",2017,NA,"IP","All Opioids","Sex","Males",321.934600955008,8900
"22501","AHRQ","Minnesota",2018,NA,"IP","All Opioids","Sex","Males",316.651874233363,8800
"22502","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Sex","Males",290.867425520446,8150
"22503","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Sex","Males",265.410679901898,7450
"22504","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Sex","Males",263.948116309327,7450
"22505","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Sex","Males",231.22818396432,6650
"22506","AHRQ","Minnesota",2016,NA,"IP","All Opioids","Sex","Females",374.572890269038,10450
"22507","AHRQ","Minnesota",2017,NA,"IP","All Opioids","Sex","Females",403.904737319481,11250
"22508","AHRQ","Minnesota",2018,NA,"IP","All Opioids","Sex","Females",391.136738499544,10950
"22509","AHRQ","Minnesota",2019,NA,"IP","All Opioids","Sex","Females",354.368366623018,10050
"22510","AHRQ","Minnesota",2020,NA,"IP","All Opioids","Sex","Females",303.378004146424,8650
"22511","AHRQ","Minnesota",2021,NA,"IP","All Opioids","Sex","Females",291.538354683771,8350
"22512","AHRQ","Minnesota",2022,NA,"IP","All Opioids","Sex","Females",264.40948663317,7650
"22513","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",118.971730969507,3600
"22514","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",130.105547579269,3900
"22515","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",115.808407976202,3450
"22516","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",116.220037674435,3500
"22517","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",117.491077443199,3500
"22518","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",141.65082530409,4250
"22519","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",124.064763738184,3650
"22520","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22521","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22522","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22523","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22524","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22525","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22526","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22527","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",38.8678037293086,400
"22528","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",41.5456192941459,400
"22529","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",30.6450013832938,250
"22530","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",32.0398709879006,300
"22531","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",34.0746244731605,300
"22532","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",46.448037681742,450
"22533","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",50.2017710445588,450
"22534","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",216.760563191968,1600
"22535","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",231.52307664646,1750
"22536","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",212.430771962661,1550
"22537","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",212.579166451159,1600
"22538","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",240.828175873416,1800
"22539","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",271.849768330274,2100
"22540","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",225.874847798814,1700
"22541","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",151.360793841118,1150
"22542","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",165.642682572916,1250
"22543","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",145.693894775027,1100
"22544","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",141.258834772271,1050
"22545","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",131.942483910618,1000
"22546","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",159.303046336372,1150
"22547","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",143.491641237154,1050
"22548","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",88.604679147873,400
"22549","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",106.991219380186,450
"22550","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",100.168915545514,450
"22551","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",104.757374524802,500
"22552","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",79.2273410290072,400
"22553","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",111.283809882877,550
"22554","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Age","65+ Years",91.9665633410107,450
"22555","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Sex","Males",110.253668300828,1600
"22556","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Sex","Males",122.081055643961,1750
"22557","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Sex","Males",113.60366586796,1650
"22558","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Sex","Males",114.549859995807,1700
"22559","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Sex","Males",127.474003431546,1850
"22560","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Sex","Males",155.268534307347,2250
"22561","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Sex","Males",137.817037559268,2000
"22562","AHRQ","Mississippi",2016,NA,"ED Treat-and-Release","All Opioids","Sex","Females",127.185916849115,1950
"22563","AHRQ","Mississippi",2017,NA,"ED Treat-and-Release","All Opioids","Sex","Females",137.700680201035,2100
"22564","AHRQ","Mississippi",2018,NA,"ED Treat-and-Release","All Opioids","Sex","Females",117.890643857108,1800
"22565","AHRQ","Mississippi",2019,NA,"ED Treat-and-Release","All Opioids","Sex","Females",117.794734063191,1800
"22566","AHRQ","Mississippi",2020,NA,"ED Treat-and-Release","All Opioids","Sex","Females",108.070788512831,1650
"22567","AHRQ","Mississippi",2021,NA,"ED Treat-and-Release","All Opioids","Sex","Females",128.795814224892,1950
"22568","AHRQ","Mississippi",2022,NA,"ED Treat-and-Release","All Opioids","Sex","Females",110.849257500895,1650
"22569","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Total","All Inpatient Stays",204.401522489519,6150
"22570","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Total","All Inpatient Stays",225.921620745846,6700
"22571","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Total","All Inpatient Stays",199.031053617207,5950
"22572","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Total","All Inpatient Stays",192.202021897192,5750
"22573","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Total","All Inpatient Stays",170.939340851333,5100
"22574","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Total","All Inpatient Stays",172.83071413971,5150
"22575","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Total","All Inpatient Stays",154.119939761458,4500
"22576","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22577","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Age","<1 Year",85.843608553145,NA
"22578","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22579","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22580","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22581","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22582","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Age","<1 Year",NA,NA
"22583","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Age","1-24 Years",39.2918279976272,400
"22584","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Age","1-24 Years",37.9697298693825,400
"22585","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Age","1-24 Years",35.0544241160216,350
"22586","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Age","1-24 Years",28.6569956362965,250
"22587","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Age","1-24 Years",25.5092840334957,200
"22588","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Age","1-24 Years",32.1139706214472,350
"22589","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Age","1-24 Years",30.8348206494798,250
"22590","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Age","25-44 Years",286.455848378645,2150
"22591","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Age","25-44 Years",318.989399560403,2400
"22592","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Age","25-44 Years",274.363046306061,2100
"22593","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Age","25-44 Years",245.627466692292,1850
"22594","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Age","25-44 Years",220.428596044864,1650
"22595","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Age","25-44 Years",218.094013658153,1600
"22596","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Age","25-44 Years",183.893915694766,1400
"22597","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Age","45-64 Years",307.855431844975,2300
"22598","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Age","45-64 Years",328.127305244416,2450
"22599","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Age","45-64 Years",284.116556591376,2100
"22600","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Age","45-64 Years",282.890394393092,2050
"22601","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Age","45-64 Years",254.266444492337,1850
"22602","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Age","45-64 Years",234.933490710446,1700
"22603","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Age","45-64 Years",207.763729168625,1500
"22604","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Age","65+ Years",277.676574738308,1250
"22605","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Age","65+ Years",324.682329198524,1450
"22606","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Age","65+ Years",299.561799829168,1400
"22607","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Age","65+ Years",311.441005263678,1450
"22608","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Age","65+ Years",267.839330226636,1350
"22609","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Age","65+ Years",291.631447812957,1450
"22610","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Age","65+ Years",269.784120081941,1400
"22611","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Sex","Males",178.29834103242,2600
"22612","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Sex","Males",204.819849927349,3000
"22613","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Sex","Males",179.798865783652,2650
"22614","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Sex","Males",174.567403026985,2550
"22615","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Sex","Males",160.27002407187,2350
"22616","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Sex","Males",165.989505752133,2450
"22617","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Sex","Males",151.242417751248,2200
"22618","AHRQ","Mississippi",2016,NA,"IP","All Opioids","Sex","Females",229.060615757751,3550
"22619","AHRQ","Mississippi",2017,NA,"IP","All Opioids","Sex","Females",245.894317984832,3800
"22620","AHRQ","Mississippi",2018,NA,"IP","All Opioids","Sex","Females",217.129563574428,3300
"22621","AHRQ","Mississippi",2019,NA,"IP","All Opioids","Sex","Females",208.828498832761,3200
"22622","AHRQ","Mississippi",2020,NA,"IP","All Opioids","Sex","Females",181.007335632571,2750
"22623","AHRQ","Mississippi",2021,NA,"IP","All Opioids","Sex","Females",179.288761495281,2700
"22624","AHRQ","Mississippi",2022,NA,"IP","All Opioids","Sex","Females",156.830073046535,2400
"22625","AHRQ","Missouri",2016,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",256.634140734186,15650
"22626","AHRQ","Missouri",2017,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",245.840150412493,15000
"22627","AHRQ","Missouri",2018,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",238.1120121928,14600
"22628","AHRQ","Missouri",2019,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",233.219404688094,14300
"22629","AHRQ","Missouri",2020,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",231.26318696798,14250
"22630","AHRQ","Missouri",2021,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",223.231755415416,13750
"22631","AHRQ","Missouri",2022,NA,"ED Treat-and-Release","All Opioids","Total","All ED Visits",209.703219722387,12950
"22632","AHRQ","Missouri",2016,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22633","AHRQ","Missouri",2017,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22634","AHRQ","Missouri",2018,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22635","AHRQ","Missouri",2019,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22636","AHRQ","Missouri",2020,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22637","AHRQ","Missouri",2021,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22638","AHRQ","Missouri",2022,NA,"ED Treat-and-Release","All Opioids","Age","<1 Year",NA,NA
"22639","AHRQ","Missouri",2016,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",130.143658093421,2500
"22640","AHRQ","Missouri",2017,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",110.052086439009,2100
"22641","AHRQ","Missouri",2018,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",93.9443483563682,1750
"22642","AHRQ","Missouri",2019,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",79.9630599127312,1500
"22643","AHRQ","Missouri",2020,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",85.0875686267025,1600
"22644","AHRQ","Missouri",2021,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",90.2959083267326,1700
"22645","AHRQ","Missouri",2022,NA,"ED Treat-and-Release","All Opioids","Age","1-24 Years",75.5082497441484,1400
"22646","AHRQ","Missouri",2016,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",549.896977714808,8350
"22647","AHRQ","Missouri",2017,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",524.830342886984,8100
"22648","AHRQ","Missouri",2018,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",522.865270450695,8050
"22649","AHRQ","Missouri",2019,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",523.938455971205,8150
"22650","AHRQ","Missouri",2020,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",537.283570900922,8400
"22651","AHRQ","Missouri",2021,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",508.277339659131,7950
"22652","AHRQ","Missouri",2022,NA,"ED Treat-and-Release","All Opioids","Age","25-44 Years",470.14800749207,7350
"22653","AHRQ","Missouri",2016,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",229.925571889109,3700
"22654","AHRQ","Missouri",2017,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",231.063873059873,3700
"22655","AHRQ","Missouri",2018,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",224.252255328837,3550
"22656","AHRQ","Missouri",2019,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",217.717483737973,3450
"22657","AHRQ","Missouri",2020,NA,"ED Treat-and-Release","All Opioids","Age","45-64 Years",209.768772344969,3200
